id_text,created_at_tweet,name_account,text,geo,valor,fecha,objetividad,subjetividad,Tweet_novacias
1260099712851472386,2020-05-12 06:49:17+00:00,polizasseguro,El Corte Inglés hará test a sus empleados para detectar anticuerpos de COVID-19 https://polizasdeseguros.cl/2020/05/12/el-corte-ingles-hara-test-a-sus-empleados-para-detectar-anticuerpos-de-covid-19/,,0,2020/05/12,0.0,0.0,corte inglés hará test empleados detectar anticuerpos covid httpspolizasdesegurosclelcorteinglesharatestasusempleadosparadetectaranticuerposdecovid
1260093572008816641,2020-05-12 06:24:53+00:00,20m,El Corte Inglés hará test a sus empleados para detectar anticuerpos de COVID-19 ,,0,2020/05/12,0.0,0.0,corte inglés hará test empleados detectar anticuerpos covid 
1260088684738744321,2020-05-12 06:05:28+00:00,kazzawilker,"New post: ""El Corte Inglés hará test a sus empleados para detectar anticuerpos de COVID-19"" https://ift.tt/2LheklU",,0,2020/05/12,0.0,0.0,new post corte inglés hará test empleados detectar anticuerpos covid httpsiftttlheklu
1260068436958470145,2020-05-12 04:45:00+00:00,expansioncom,El Corte Inglés hará test a sus empleados para detectar anticuerpos de coronavirus ,,0,2020/05/12,0.0,0.0,corte inglés hará test empleados detectar anticuerpos coronavirus 
1260064312825085952,2020-05-12 04:28:37+00:00,SalvaOla,El coronavirus no frena a El Corte Inglés: entra en Kuwait y ya tiene presencia en 18 mercados: ,,0,2020/05/12,0.0,0.0,coronavirus frena corte inglés entra kuwait presencia mercados 
1260014075112640512,2020-05-12 01:09:00+00:00,conejolima,El Corte Inglés blinda su aseguradora frente al Covid https://www.expansion.com/empresas/2020/05/12/5eb9ca72e5fdea11758b462a.html vía @expansioncom,,0,2020/05/12,0.0,0.0,corte inglés blinda aseguradora frente covid httpswwwexpansioncomempresasebcaefdeabahtml vía expansioncom
1260007109497810945,2020-05-12 00:41:19+00:00,ProfesionalesH,El Corte Inglés hará test a sus empleados para detectar anticuerpos COVID-19 https://profesionaleshoy.es/?p=164027,,0,2020/05/12,0.0,0.0,corte inglés hará test empleados detectar anticuerpos covid httpsprofesionaleshoyesp
1259997248651440130,2020-05-12 00:02:08+00:00,ProfesionalesH,El Corte Inglés hará test a sus empleados para detectar anticuerpos COVID-19 ,,0,2020/05/12,0.0,0.0,corte inglés hará test empleados detectar anticuerpos covid 
1259992317517115392,2020-05-11 23:42:32+00:00,jatirado_oc,#Economía CORONAVIRUS EL CORTE INGLÉS - El Corte Inglés hará test a sus empleados para detectar anticuerpos COVID-19 http://dlvr.it/RWSMst,,0,2020/05/11,0.0,0.0,economía coronavirus corte inglés corte inglés hará test empleados detectar anticuerpos covid httpdlvritrwsmst
1259977340651581440,2020-05-11 22:43:01+00:00,CASTELLOConsult,El Corte Inglés hará test a sus empleados para detectar anticuerpos de coronavirus http://dlvr.it/RWSFpC,,0,2020/05/11,0.0,0.0,corte inglés hará test empleados detectar anticuerpos coronavirus httpdlvritrwsfpc
1259929317737406478,2020-05-11 19:32:12+00:00,FaisalAlqatami,الكورت انجليز قطاع الاغذية يفتح في الكويت قريبا بالتعاون مع اون كوست بالاضافة الى خدمة التوصيل. El Corte Inglés desembarca en Kuwait en plena crisis del Covid ,,0,2020/05/11,0.0,0.0,Próximamente abre sector Corte English Food Kuwait colaboración On Coast además servicio delivery corte inglés desembarca kuwait plena crisis covid
1259895698079789062,2020-05-11 17:18:36+00:00,raycojorge,"Puff suerte Emma, el ecommerce de el corte inglés lleva tiempo siendo un autentico desastre, desde antes del covid. Me imagino ahora ",,0,2020/05/11,0.0,0.0,puff suerte emma ecommerce corte inglés lleva tiempo siendo autentico desastre covid imagino ahora
1259891014858399745,2020-05-11 17:00:00+00:00,ARetail,ESPAÑA: El Corte Inglés busca la forma de que le salgan los números tras más de un mes y medio con sus centros cerrados. https://www.america-retail.com/espana/espana-el-corte-ingles-suspende-el-pago-a-sus-caseros-por-crisis-del-covid-19/,,0,2020/05/11,0.0,0.0,españa corte inglés busca forma salgan números tras mes medio centros cerrados httpswwwamericaretailcomespanaespanaelcorteinglessuspendeelpagoasuscaserosporcrisisdelcovid
1259886320098390018,2020-05-11 16:41:20+00:00,esecarballo,El Corte Inglés desembarca en Kuwait en plena crisis del Covid https://www.expansion.com/empresas/distribucion/2020/05/10/5eb86cc8468aeb68678b45b8.html vía @expansioncom,,0,2020/05/11,0.0,0.0,corte inglés desembarca kuwait plena crisis covid httpswwwexpansioncomempresasdistribucionebccaebbbhtml vía expansioncom
